Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Category_ID,SubCategory_ID,Geography_ID,Sales,Quantity,Discount,Profit
CA-2017-140242,2017-05-06,2017-05-11,Standard Class,530,1127,2,7,23,6.408,3,0.2,0.6408
CA-2017-140242,2017-05-06,2017-05-11,Standard Class,530,172,3,12,23,408.744,7,0.2,76.6395
CA-2014-148950,2014-12-14,2014-12-19,Standard Class,558,1207,2,9,23,5.104,4,0.8,-8.6768
CA-2014-148950,2014-12-14,2014-12-19,Standard Class,558,805,2,14,23,2.896,2,0.2,0.4706
CA-2014-148950,2014-12-14,2014-12-19,Standard Class,558,1208,3,12,23,35.016,3,0.2,-2.1885
CA-2014-110408,2014-10-18,2014-10-20,Second Class,128,197,2,5,123,275.97,3,0.0,11.0388
CA-2014-110408,2014-10-18,2014-10-20,Second Class,128,1209,3,8,123,1394.95,5,0.0,362.687
CA-2014-110408,2014-10-18,2014-10-20,Second Class,128,1210,1,2,123,545.88,6,0.0,70.9644
CA-2015-109939,2015-05-08,2015-05-12,Standard Class,212,1211,2,7,128,5.248,2,0.2,0.5904
CA-2016-112669,2016-04-14,2016-04-14,Same Day,447,285,1,2,221,933.536,4,0.2,105.0228
CA-2016-112669,2016-04-14,2016-04-14,Same Day,447,231,2,5,221,42.976,4,0.2,4.2976
CA-2015-119592,2015-12-14,2015-12-16,Second Class,153,621,2,9,39,3.76,2,0.0,1.8048
CA-2014-122749,2014-12-03,2014-12-09,Standard Class,160,1212,3,8,269,479.96,4,0.0,134.3888
CA-2014-164721,2014-11-25,2014-11-27,Second Class,430,651,2,10,72,320.88,6,0.0,93.0552
CA-2014-164721,2014-11-25,2014-11-27,Second Class,430,741,1,6,72,23.88,3,0.0,10.5072
CA-2014-164721,2014-11-25,2014-11-27,Second Class,430,1071,2,11,72,26.76,4,0.0,12.3096
CA-2016-147417,2016-07-25,2016-07-27,First Class,559,307,3,17,39,1439.976,4,0.4,191.9968
CA-2015-127509,2015-11-09,2015-11-13,Standard Class,549,1213,2,9,25,17.22,3,0.0,7.9212
CA-2015-127509,2015-11-09,2015-11-13,Standard Class,549,1214,1,4,25,1024.38,7,0.0,215.1198
CA-2015-127509,2015-11-09,2015-11-13,Standard Class,549,1215,2,13,25,26.22,3,0.0,12.3234
CA-2015-127509,2015-11-09,2015-11-13,Standard Class,549,1216,2,11,25,17.34,3,0.0,8.4966
CA-2017-111374,2017-02-24,2017-02-28,Standard Class,559,926,2,9,11,4.956,4,0.7,-3.7996
CA-2017-133648,2017-06-25,2017-07-02,Standard Class,530,430,2,3,25,71.04,6,0.2,26.64
CA-2017-133648,2017-06-25,2017-07-02,Standard Class,530,1217,2,7,25,5.344,2,0.2,0.7348
CA-2017-133648,2017-06-25,2017-07-02,Standard Class,530,1218,2,14,25,11.304,3,0.2,-2.1195
US-2017-147221,2017-12-02,2017-12-04,Second Class,560,1219,2,10,13,294.62,5,0.8,-766.012
US-2017-147221,2017-12-02,2017-12-04,Second Class,560,494,1,6,13,8.752,4,0.6,-3.7196
CA-2014-131905,2014-02-06,2014-02-09,First Class,541,548,2,3,270,15.0,4,0.0,7.2
CA-2014-131905,2014-02-06,2014-02-09,First Class,541,298,3,8,270,161.61,1,0.0,42.0186
CA-2014-131905,2014-02-06,2014-02-09,First Class,541,1130,3,8,270,144.95,5,0.0,42.0355
CA-2017-166128,2017-04-11,2017-04-18,Standard Class,561,98,3,12,46,199.95,5,0.0,21.9945
CA-2017-166128,2017-04-11,2017-04-18,Standard Class,561,1055,2,7,46,41.86,7,0.0,14.2324
CA-2017-163510,2017-12-25,2017-12-28,Second Class,528,912,2,5,104,95.94,3,0.0,9.594
CA-2017-163510,2017-12-25,2017-12-28,Second Class,528,65,1,2,104,304.45,5,0.0,76.1125
US-2017-143028,2017-04-11,2017-04-18,Standard Class,338,93,2,9,271,11.364,3,0.8,-17.046
CA-2014-111150,2014-12-31,2015-01-04,Standard Class,339,754,2,7,30,29.68,7,0.0,11.5752
CA-2014-111150,2014-12-31,2015-01-04,Standard Class,339,235,3,12,30,47.53,7,0.0,16.1602
CA-2017-165386,2017-08-03,2017-08-04,First Class,497,1220,1,1,23,183.372,2,0.3,-36.6744
CA-2014-116407,2014-11-15,2014-11-21,Standard Class,441,1040,2,7,272,4.224,3,0.2,0.4752
CA-2014-116407,2014-11-15,2014-11-21,Standard Class,441,78,2,10,272,333.056,2,0.2,29.1424
CA-2014-116407,2014-11-15,2014-11-21,Standard Class,441,566,2,11,272,24.896,4,0.2,7.78
CA-2015-155761,2015-12-11,2015-12-11,Same Day,562,591,3,12,13,159.984,2,0.2,35.9964
CA-2015-155761,2015-12-11,2015-12-11,Same Day,562,1221,2,5,13,46.344,3,0.2,4.6344
CA-2016-145905,2016-09-18,2016-09-23,Standard Class,563,1132,1,2,110,350.98,1,0.0,84.2352
CA-2016-145905,2016-09-18,2016-09-23,Standard Class,563,1222,2,11,110,13.08,2,0.0,6.0168
CA-2016-145905,2016-09-18,2016-09-23,Standard Class,563,907,2,5,110,900.08,4,0.0,117.0104
CA-2015-113110,2015-03-19,2015-03-23,Standard Class,319,1046,2,9,273,17.568,2,0.2,6.3684
CA-2015-113110,2015-03-19,2015-03-23,Standard Class,319,3,2,3,273,14.62,2,0.0,6.8714
CA-2015-113110,2015-03-19,2015-03-23,Standard Class,319,1060,2,15,273,33.36,4,0.0,8.6736
CA-2015-113110,2015-03-19,2015-03-23,Standard Class,319,187,2,11,273,40.14,6,0.0,19.6686
CA-2016-168354,2016-09-19,2016-09-21,First Class,564,519,2,5,206,1606.23,9,0.0,481.869
CA-2016-168354,2016-09-19,2016-09-21,First Class,564,127,2,11,206,17.04,3,0.0,7.668
CA-2016-168354,2016-09-19,2016-09-21,First Class,564,730,2,9,206,49.53,3,0.0,23.7744
CA-2016-168354,2016-09-19,2016-09-21,First Class,564,636,1,2,206,872.32,4,0.0,244.2496
US-2017-111241,2017-08-20,2017-08-22,Second Class,422,980,2,9,202,239.12,5,0.2,77.714
CA-2015-114237,2015-03-13,2015-03-15,First Class,508,632,1,1,5,141.96,2,0.0,39.7488
CA-2016-113516,2016-09-08,2016-09-10,Second Class,92,341,2,9,153,33.024,2,0.2,11.5584
CA-2016-113516,2016-09-08,2016-09-10,Second Class,92,543,2,9,153,67.136,4,0.2,23.4976
CA-2015-117961,2015-11-26,2015-11-30,Standard Class,324,186,2,9,274,14.73,3,0.0,6.9231
CA-2015-117961,2015-11-26,2015-11-30,Standard Class,324,1223,2,5,274,104.9,5,0.0,25.176
CA-2015-117961,2015-11-26,2015-11-30,Standard Class,324,786,2,9,274,61.04,4,0.0,30.52
CA-2015-117961,2015-11-26,2015-11-30,Standard Class,324,1030,2,11,274,10.95,3,0.0,5.1465
CA-2016-128923,2016-12-09,2016-12-13,Standard Class,335,708,2,11,6,9.392,2,0.2,3.2872
CA-2016-128923,2016-12-09,2016-12-13,Standard Class,335,1133,2,7,6,9.328,1,0.2,0.8162
CA-2017-162481,2017-09-25,2017-09-29,Standard Class,565,864,2,9,31,8.26,2,0.0,3.8822
CA-2017-162481,2017-09-25,2017-09-29,Standard Class,565,52,1,2,31,269.97,3,0.0,51.2943
CA-2015-119214,2015-01-23,2015-01-27,Standard Class,195,365,2,11,275,29.04,3,0.0,13.9392
CA-2015-119214,2015-01-23,2015-01-27,Standard Class,195,1101,2,3,275,14.62,2,0.0,6.8714
CA-2015-122287,2015-06-18,2015-06-23,Standard Class,382,1224,2,11,98,11.952,3,0.2,4.3326
CA-2015-122287,2015-06-18,2015-06-23,Standard Class,382,871,2,9,98,4.536,7,0.7,-3.3264
CA-2015-122287,2015-06-18,2015-06-23,Standard Class,382,786,2,9,98,9.156,2,0.7,-6.104
CA-2015-122287,2015-06-18,2015-06-23,Standard Class,382,1156,1,6,98,75.36,5,0.2,20.724
CA-2015-104493,2015-10-02,2015-10-08,Standard Class,183,1225,2,9,71,57.504,6,0.2,20.1264
US-2017-158946,2017-11-18,2017-11-23,Standard Class,479,925,2,7,81,38.864,7,0.2,7.7728
CA-2014-129168,2014-08-17,2014-08-23,Standard Class,11,989,2,11,13,15.552,3,0.2,5.4432
CA-2016-131835,2016-07-17,2016-07-21,Standard Class,566,724,2,10,276,162.64,2,0.0,45.5392
CA-2016-131835,2016-07-17,2016-07-21,Standard Class,566,257,3,8,276,597.0,3,0.0,280.59
CA-2016-131835,2016-07-17,2016-07-21,Standard Class,566,418,2,11,276,55.48,1,0.0,26.6304
CA-2015-142237,2015-07-11,2015-07-13,First Class,243,29,1,6,11,289.8,7,0.2,36.225
CA-2015-142237,2015-07-11,2015-07-13,First Class,243,758,2,9,11,2.502,3,0.7,-2.0016
CA-2015-142237,2015-07-11,2015-07-13,First Class,243,807,2,9,11,6.48,4,0.7,-4.752
CA-2015-142237,2015-07-11,2015-07-13,First Class,243,1226,1,2,11,341.488,8,0.3,-73.176
CA-2015-142237,2015-07-11,2015-07-13,First Class,243,325,2,7,11,11.12,5,0.2,0.834
CA-2015-142237,2015-07-11,2015-07-13,First Class,243,1227,1,6,11,25.344,6,0.2,3.4848
CA-2016-136434,2016-12-01,2016-12-07,Standard Class,503,1138,1,6,103,17.31,3,0.0,5.193
CA-2017-120376,2017-12-22,2017-12-25,First Class,237,1228,3,12,67,199.95,5,0.0,63.984
CA-2017-120376,2017-12-22,2017-12-25,First Class,237,630,1,2,67,1586.69,7,0.0,412.5394
CA-2017-120376,2017-12-22,2017-12-25,First Class,237,107,3,12,67,84.99,1,0.0,30.5964
CA-2017-120376,2017-12-22,2017-12-25,First Class,237,122,1,4,67,411.8,2,0.0,70.006
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1229,2,14,2,11.34,3,0.0,5.2164
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1230,2,5,2,80.3,5,0.0,20.878
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1231,2,9,2,15.968,2,0.2,5.3892
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1232,2,11,2,64.74,13,0.0,30.4278
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1233,2,9,2,19.296,3,0.2,6.03
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,538,2,5,2,405.64,4,0.0,12.1692
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1226,1,2,2,146.352,3,0.2,-9.147
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1131,3,12,2,251.91,9,0.0,47.8629
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,56,1025,2,7,2,12.39,3,0.0,3.717
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,234,1234,3,12,226,199.96,4,0.0,69.986
CA-2015-133452,2015-04-13,2015-04-19,Standard Class,234,1235,1,4,226,710.832,3,0.2,-97.7394
CA-2016-146521,2016-07-21,2016-07-23,Second Class,567,626,2,9,11,1.941,1,0.7,-1.294
US-2017-110996,2017-11-20,2017-11-25,Standard Class,568,368,1,2,277,283.92,5,0.2,-46.137
CA-2016-129693,2016-11-26,2016-12-02,Standard Class,569,1204,2,9,5,7.312,2,0.2,2.5592
CA-2017-122504,2017-11-07,2017-11-12,Second Class,490,1236,3,12,72,59.97,3,0.0,13.7931
CA-2017-122504,2017-11-07,2017-11-12,Second Class,490,1237,3,8,72,761.544,7,0.2,66.6351
CA-2014-131051,2014-12-01,2014-12-05,Standard Class,310,276,1,6,9,58.2,3,0.0,28.518
CA-2017-140676,2017-09-12,2017-09-15,First Class,570,227,2,11,249,39.9,5,0.0,19.95
CA-2017-140676,2017-09-12,2017-09-15,First Class,570,96,2,10,249,90.86,7,0.0,26.3494
CA-2017-140676,2017-09-12,2017-09-15,First Class,570,275,2,11,249,94.85,5,0.0,45.528
CA-2015-120103,2015-12-24,2015-12-29,Standard Class,334,1238,2,11,43,106.232,7,0.2,37.1812
CA-2015-120103,2015-12-24,2015-12-29,Standard Class,334,600,3,8,43,111.984,2,0.2,11.1984
CA-2015-120103,2015-12-24,2015-12-29,Standard Class,334,764,1,6,43,7.712,2,0.2,1.7352
CA-2017-104647,2017-02-23,2017-03-01,Standard Class,243,911,2,11,2,37.44,6,0.0,16.848
CA-2014-110352,2014-11-23,2014-11-29,Standard Class,526,430,2,3,13,23.68,2,0.2,8.88
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,6,581,2,3,21,122.12,4,0.0,56.1752
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,6,1239,2,3,21,18.45,5,0.0,8.6715
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,6,392,2,5,21,324.9,5,0.0,38.988
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,6,1159,2,11,21,146.73,3,0.0,68.9631
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,6,1240,2,14,21,3.96,2,0.0,1.4652
CA-2015-139290,2015-10-26,2015-10-30,Standard Class,200,1241,2,3,278,5.76,2,0.0,2.6496
CA-2017-166142,2017-07-15,2017-07-19,Standard Class,571,609,2,9,41,26.55,3,0.0,13.0095
CA-2017-166142,2017-07-15,2017-07-19,Standard Class,571,1117,1,4,41,310.443,3,0.3,-48.7839
CA-2014-145926,2014-11-17,2014-11-21,Standard Class,89,993,1,2,279,479.9,5,0.0,81.583
CA-2015-149678,2015-04-13,2015-04-15,Second Class,498,506,2,15,169,12.88,1,0.0,0.3864
US-2015-164357,2015-11-25,2015-11-29,Standard Class,12,1242,2,7,41,13.12,5,0.2,1.476
US-2016-146570,2016-05-15,2016-05-20,Standard Class,18,1243,2,9,26,511.84,8,0.0,240.5648
US-2016-146570,2016-05-15,2016-05-20,Standard Class,18,1244,2,7,26,91.96,4,0.0,25.7488
US-2016-146570,2016-05-15,2016-05-20,Standard Class,18,450,2,7,26,8.34,3,0.0,2.1684
CA-2017-124401,2017-09-07,2017-09-12,Standard Class,77,954,2,5,33,37.68,3,0.2,2.355
CA-2017-124401,2017-09-07,2017-09-12,Standard Class,77,1136,3,12,33,279.944,7,0.2,80.4839
US-2014-140116,2014-03-10,2014-03-17,Standard Class,410,1245,2,5,61,636.408,3,0.2,-15.9102
US-2014-140116,2014-03-10,2014-03-17,Standard Class,410,1063,2,7,61,83.168,4,0.2,9.3564
CA-2014-123295,2014-07-18,2014-07-18,Same Day,572,395,1,2,94,259.136,4,0.2,-25.9136
CA-2017-167101,2017-03-24,2017-03-28,Second Class,313,448,2,11,21,221.92,4,0.0,106.5216
CA-2017-167101,2017-03-24,2017-03-28,Second Class,313,198,3,12,21,26.0,2,0.0,11.7
US-2014-167633,2014-09-30,2014-10-05,Standard Class,573,975,2,11,200,15.552,3,0.2,5.4432
US-2014-152723,2014-09-26,2014-09-26,Same Day,429,237,2,9,280,0.876,1,0.8,-1.4016
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,369,2,11,57,19.98,1,0.0,9.3906
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,897,2,9,57,398.352,3,0.2,124.485
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,1246,2,7,57,5.04,3,0.0,1.26
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,204,2,14,57,17.45,5,0.0,8.027
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,39,1,2,57,323.136,4,0.2,20.196
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,559,2,15,57,29.7,3,0.0,8.019
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,1247,3,8,57,1295.84,4,0.2,145.782
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,1248,2,5,57,46.84,2,0.0,12.6468
CA-2015-164882,2015-10-31,2015-10-31,Same Day,66,1249,1,1,57,425.833,1,0.15,20.0392
CA-2015-159786,2015-10-12,2015-10-17,Second Class,344,1111,1,4,31,209.67,1,0.4,-13.978
CA-2016-130267,2016-09-19,2016-09-23,Standard Class,574,394,2,11,281,159.88,7,0.0,73.5448
CA-2017-155460,2017-04-13,2017-04-15,First Class,339,219,2,11,5,5.28,1,0.0,2.376
CA-2017-155460,2017-04-13,2017-04-15,First Class,339,1189,2,9,5,895.92,5,0.2,302.373
US-2017-168690,2017-01-07,2017-01-13,Standard Class,466,745,2,9,282,2.808,3,0.7,-1.9656
CA-2017-158246,2017-11-09,2017-11-11,First Class,81,52,1,2,283,215.976,3,0.2,-2.6997
CA-2017-167381,2017-09-22,2017-09-24,Second Class,383,367,1,1,191,241.96,2,0.0,41.1332
CA-2017-167381,2017-09-22,2017-09-24,Second Class,383,86,2,3,191,27.72,9,0.0,13.3056
CA-2017-144862,2017-12-01,2017-12-05,Standard Class,383,1250,2,13,11,104.68,5,0.2,35.3295
CA-2017-144862,2017-12-01,2017-12-05,Standard Class,383,1251,3,8,11,62.958,7,0.4,9.4437
CA-2014-126032,2014-06-23,2014-06-28,Standard Class,575,358,3,12,11,86.376,3,0.2,1.0797
CA-2015-134859,2015-10-04,2015-10-09,Standard Class,452,1252,1,6,11,64.944,3,0.2,6.4944
CA-2015-134859,2015-10-04,2015-10-09,Standard Class,452,1005,2,11,11,20.736,4,0.2,7.2576
US-2014-114188,2014-05-20,2014-05-22,Second Class,576,1253,2,10,19,33.28,4,0.0,9.3184
US-2014-114188,2014-05-20,2014-05-22,Second Class,576,1254,2,7,19,38.52,9,0.0,11.9412
US-2014-114188,2014-05-20,2014-05-22,Second Class,576,892,1,6,19,139.86,7,0.0,60.1398
CA-2015-156524,2015-11-20,2015-11-26,Standard Class,298,1255,2,11,21,19.65,3,0.0,9.039
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,577,14,2,9,11,152.991,3,0.7,-122.3928
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,577,970,2,14,11,10.584,7,0.2,-2.3814
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,577,1256,3,8,11,94.92,4,0.4,15.82
CA-2015-156377,2015-12-31,2016-01-05,Standard Class,578,1257,1,6,56,14.76,5,0.6,-11.439
CA-2015-156377,2015-12-31,2016-01-05,Standard Class,578,1204,2,9,56,3.656,4,0.8,-5.8496
US-2017-157896,2017-11-16,2017-11-16,Same Day,559,594,2,11,21,146.82,3,0.0,73.41
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,266,351,2,9,86,149.544,9,0.2,50.4711
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,266,1258,2,15,86,17.14,2,0.0,4.4564
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,266,1259,1,4,86,991.764,3,0.4,-347.1174
CA-2016-155481,2016-09-01,2016-09-05,Standard Class,159,70,2,11,11,30.48,6,0.2,9.906
CA-2016-155481,2016-09-01,2016-09-05,Standard Class,159,126,3,8,11,23.988,2,0.4,-4.7976
CA-2016-155481,2016-09-01,2016-09-05,Standard Class,159,128,2,14,11,16.688,7,0.2,5.4236
US-2016-152051,2016-06-25,2016-06-29,Standard Class,379,229,1,2,284,422.058,3,0.3,-18.0882
US-2016-152051,2016-06-25,2016-06-29,Standard Class,379,133,2,9,284,38.088,4,0.7,-27.9312
US-2016-152051,2016-06-25,2016-06-29,Standard Class,379,46,2,5,284,254.352,6,0.2,-50.8704
CA-2014-141607,2014-12-12,2014-12-17,Standard Class,577,785,1,6,4,43.31,1,0.0,4.331
CA-2017-102771,2017-03-31,2017-04-05,Standard Class,158,1260,3,8,21,84.95,5,0.0,22.087
US-2017-139969,2017-11-19,2017-11-26,Standard Class,579,914,1,2,285,233.058,3,0.3,-53.2704
CA-2014-167360,2014-11-24,2014-11-29,Second Class,580,405,3,12,286,111.79,7,0.0,43.5981
CA-2015-123505,2015-11-22,2015-11-26,Standard Class,482,1026,2,11,95,14.94,3,0.0,7.0218
CA-2016-117282,2016-07-14,2016-07-18,Standard Class,113,609,2,9,21,14.16,2,0.2,5.133
US-2016-120460,2016-04-30,2016-05-05,Standard Class,409,1156,1,6,62,22.608,3,0.6,-10.1736
CA-2016-111115,2016-07-25,2016-07-27,Second Class,446,295,2,14,2,21.48,6,0.0,10.74
CA-2014-124646,2014-06-22,2014-06-24,First Class,232,750,2,5,32,501.81,3,0.0,0.0
CA-2014-124646,2014-06-22,2014-06-24,First Class,232,399,2,5,32,161.94,3,0.0,9.7164
CA-2017-148166,2017-10-21,2017-10-26,Standard Class,72,1261,2,7,208,17.856,4,0.2,2.0088
CA-2016-159737,2016-09-03,2016-09-09,Standard Class,230,909,2,9,23,8.808,3,0.8,-14.9736
CA-2016-141019,2016-05-14,2016-05-14,Same Day,110,1072,1,6,75,79.384,1,0.2,29.769
CA-2016-101938,2016-01-07,2016-01-12,Standard Class,109,1262,2,7,183,34.58,1,0.0,10.0282
CA-2017-166296,2017-03-13,2017-03-19,Standard Class,581,1079,2,11,287,314.55,3,0.0,150.984
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,67,658,3,12,129,191.976,3,0.2,23.997
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,67,1263,2,11,129,8.288,2,0.2,3.0044
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,67,584,1,6,129,139.92,5,0.6,-150.414
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,67,1168,2,7,129,15.872,1,0.2,1.1904
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,67,308,2,9,129,6.286,7,0.8,-11.0005
CA-2017-117870,2017-01-27,2017-01-30,Second Class,582,513,2,7,240,14.016,3,0.2,1.752
CA-2017-117870,2017-01-27,2017-01-30,Second Class,582,702,3,12,240,71.976,3,0.2,-8.997
CA-2017-117870,2017-01-27,2017-01-30,Second Class,582,161,3,8,240,107.982,3,0.4,-26.9955
US-2017-137491,2017-11-19,2017-11-25,Standard Class,19,636,1,2,288,305.312,2,0.3,-8.7232
CA-2014-152296,2014-08-01,2014-08-03,First Class,583,1264,2,9,9,19.752,3,0.2,6.9132
CA-2016-112025,2016-07-30,2016-08-04,Standard Class,61,1088,2,9,13,9.264,3,0.8,-13.896
CA-2015-132507,2015-07-30,2015-08-03,Second Class,567,1221,2,5,13,61.792,4,0.2,6.1792
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,584,1265,2,11,289,45.68,2,0.0,21.0128
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,584,1084,2,11,289,60.12,9,0.0,28.8576
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,584,1125,2,9,289,41.72,5,0.2,13.0375
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,584,423,2,11,289,71.6,8,0.0,32.936
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,171,339,2,9,21,85.232,7,0.2,30.8966
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,171,430,2,3,21,44.4,3,0.0,22.2
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,171,1266,1,2,21,442.764,4,0.1,59.0352
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,171,1151,3,16,21,3999.95,5,0.0,1159.9855
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,171,98,3,12,21,199.95,5,0.0,21.9945
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,171,741,1,6,21,63.68,8,0.0,28.0192
CA-2017-124576,2017-08-01,2017-08-04,Second Class,97,142,2,9,163,54.896,2,0.2,18.5274
CA-2016-101378,2016-07-14,2016-07-14,Same Day,585,175,3,12,115,29.0,2,0.0,7.25
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,583,1041,2,13,39,70.08,6,0.0,35.04
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,583,72,1,6,39,121.3,2,0.0,25.473
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,583,298,3,8,39,1454.49,9,0.0,378.1674
CA-2016-118913,2016-06-25,2016-06-29,Standard Class,239,1267,2,10,2,60.81,3,0.0,17.0268
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,276,1243,2,9,5,153.552,3,0.2,51.8238
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,276,1113,2,10,5,65.34,3,0.0,22.869
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,276,1031,2,11,5,123.92,4,0.0,55.764
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,276,1268,2,10,5,35.1,3,0.0,12.285
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,276,1045,3,12,5,44.75,5,0.0,8.5025
CA-2016-136483,2016-12-01,2016-12-06,Standard Class,370,135,2,7,290,4.704,2,0.2,0.4116
CA-2014-163013,2014-11-28,2014-12-04,Standard Class,570,564,2,7,123,14.67,3,0.0,3.9609
CA-2015-135363,2015-03-28,2015-04-02,Standard Class,238,90,2,11,11,15.552,3,0.2,5.4432
CA-2015-135363,2015-03-28,2015-04-02,Standard Class,238,1222,2,11,11,5.232,1,0.2,1.7004
US-2014-165659,2014-06-01,2014-06-06,Standard Class,300,346,1,6,291,22.2,6,0.0,9.102
US-2014-165659,2014-06-01,2014-06-06,Standard Class,300,203,3,8,291,881.93,7,0.0,229.3018
CA-2015-138002,2015-09-06,2015-09-12,Standard Class,458,316,2,9,5,6.096,2,0.2,2.1336
CA-2015-138002,2015-09-06,2015-09-12,Standard Class,458,1269,1,6,5,191.82,3,0.0,74.8098
CA-2015-128860,2015-06-29,2015-07-05,Standard Class,57,1002,1,6,153,20.104,1,0.2,1.7591
CA-2016-164350,2016-09-10,2016-09-12,Second Class,345,1270,2,7,40,67.56,3,0.2,8.445
US-2014-103905,2014-07-14,2014-07-20,Standard Class,586,411,2,9,35,29.932,7,0.8,-46.3946
US-2014-103905,2014-07-14,2014-07-20,Standard Class,586,180,3,8,35,38.272,4,0.2,3.8272
CA-2015-129854,2015-08-22,2015-08-26,Standard Class,43,106,2,7,21,16.52,4,0.0,7.5992
CA-2014-125556,2014-11-14,2014-11-16,Second Class,587,1271,3,8,55,832.93,7,0.0,233.2204
CA-2014-125556,2014-11-14,2014-11-16,Second Class,587,237,2,9,55,43.8,10,0.0,21.024
CA-2016-162313,2016-11-27,2016-11-30,First Class,147,1272,2,10,292,167.292,6,0.1,29.7408
CA-2017-107874,2017-11-21,2017-11-25,Standard Class,350,906,1,6,21,27.42,1,0.0,11.2422
CA-2017-129378,2017-10-01,2017-10-02,First Class,516,752,2,9,50,1.44,1,0.2,0.504
CA-2017-129378,2017-10-01,2017-10-02,First Class,516,306,2,9,50,61.776,13,0.2,20.8494
CA-2017-129378,2017-10-01,2017-10-02,First Class,516,644,2,10,50,241.96,2,0.0,60.49
CA-2017-129378,2017-10-01,2017-10-02,First Class,516,1273,1,2,50,108.608,4,0.2,9.5032
CA-2014-151953,2014-09-20,2014-09-25,Standard Class,588,1274,2,7,109,2.816,2,0.2,0.9856
CA-2017-130841,2017-07-28,2017-08-01,Standard Class,589,745,2,9,9,9.984,4,0.2,3.6192
CA-2017-130841,2017-07-28,2017-08-01,Standard Class,589,356,2,5,9,14.98,1,0.0,4.1944
CA-2017-130841,2017-07-28,2017-08-01,Standard Class,589,1119,3,8,9,1145.6,4,0.2,100.24
CA-2015-131884,2015-12-06,2015-12-06,Same Day,590,1247,3,8,293,485.94,2,0.4,-89.089
CA-2015-131884,2015-12-06,2015-12-06,Same Day,590,513,2,7,293,37.376,8,0.2,4.672
CA-2015-131884,2015-12-06,2015-12-06,Same Day,590,212,1,2,293,70.686,1,0.3,-24.2352
CA-2017-121909,2017-07-31,2017-08-05,Standard Class,106,1275,2,11,11,54.816,3,0.2,17.8152
CA-2016-106383,2016-03-19,2016-03-21,Second Class,591,1276,1,1,294,72.294,1,0.7,-98.8018
CA-2017-130771,2017-07-29,2017-08-03,Standard Class,157,805,2,14,90,2.896,2,0.2,0.4706
CA-2017-130771,2017-07-29,2017-08-03,Standard Class,157,496,3,8,90,124.792,1,0.2,15.599
CA-2016-139157,2016-10-01,2016-10-05,Standard Class,412,1259,1,4,21,330.588,1,0.4,-115.7058
